gene_id	reporting_category	biochemical_context	original_families	resolution_group	family_resolution_method	family_resolution_status	nearest_reference_id	nearest_reference_family	nearest_reference_distance	hmmer_score	hmmer_evalue	length	source	sequence_scope	discovery_round	matched_protein_id	meme_status	meme_status_quality_aware	motif_support_quality	meme_evaluable	singleton_passthrough	n_motifs_found	n_motifs_expected	motif_ids	motif_best_evalue	motif_coverage	expected_domain_record_present	pfam_n_domains	pfam_domain_architecture	pfam_best_evalue	pfam_total_score	pfam_confirmation_rule	pfam_required_ids	pfam_required_n_domains	pfam_required_n_present	domain_confirmation_status	domain_validated	meme_biological_pass	meme_operational_pass	meme_pass	pfam_pass	pfam_status	pfam_gate_active	final_pass	final_outcome
GMO.00002695.v1.g661220.t1	ugt	Conjugation, transfer, and redox chemistry								157.0	1.7e-45	479	proteome_v1_exact	full_length	round2	GMO.00002695.v1.g661220.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.19e-31	1.0	true	1	all	5.399999999999999e-25	74.1	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002317.v1.g452620.t1	ugt	Conjugation, transfer, and redox chemistry								155.3	5.4000000000000003e-45	479	proteome_v1_exact	full_length	round2	GMO.00002317.v1.g452620.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.19e-31	1.0	true	1	all	1.7999999999999997e-24	72.4	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000895.v1.g084010.t1	ugt	Conjugation, transfer, and redox chemistry								155.1	6.3e-45	478	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g084010.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.67e-36	1.0	true	1	all	3.5e-27	81.3	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002453.v1.g537950.t1	ugt	Conjugation, transfer, and redox chemistry								154.2	1.2e-44	478	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g537950.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.7e-33	1.0	true	1	all	2.9e-27	81.6	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001385.v1.g174740.t1	ugt	Conjugation, transfer, and redox chemistry								153.3	2.3e-44	489	proteome_v1_exact	full_length	round2	GMO.00001385.v1.g174740.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.32e-29	1.0	true	1	all	1.7e-24	72.5	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001047.v1.g096250.t1	ugt	Conjugation, transfer, and redox chemistry								152.8	3.2000000000000004e-44	477	proteome_v1_exact	full_length	round2	GMO.00001047.v1.g096250.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.99e-30	1.0	true	1	all	1.7e-23	69.1	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002425.v1.g524420.t1	ugt	Conjugation, transfer, and redox chemistry								152.8	3.2000000000000004e-44	477	proteome_v1_exact	full_length	round2	GMO.00002425.v1.g524420.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.99e-30	1.0	true	1	all	1.7e-23	69.1	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001343.v1.g160360.t1	ugt	Conjugation, transfer, and redox chemistry								152.5	4e-44	491	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g160360.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.2200000000000005e-31	1.0	true	1	all	1.2e-24	72.9	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002453.v1.g537910.t1	ugt	Conjugation, transfer, and redox chemistry								149.7	2.8e-43	495	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g537910.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	3.2200000000000004e-33	1.0	true	1	all	9.999999999999999e-27	79.8	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000895.v1.g083990.t1	ugt	Conjugation, transfer, and redox chemistry								149.1	4.199999999999999e-43	479	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g083990.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.58e-36	1.0	true	1	all	2.6e-27	81.7	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002466.v1.g547610.t1	ugt	Conjugation, transfer, and redox chemistry								148.7	5.499999999999999e-43	494	proteome_v1_exact	full_length	round2	GMO.00002466.v1.g547610.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.49e-30	1.0	true	1	all	9.3e-25	73.3	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001343.v1.g155990.t1	ugt	Conjugation, transfer, and redox chemistry								148.6	6.0999999999999996e-43	463	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g155990.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	1.1800000000000001e-29	0.9	true	1	all	2.1999999999999997e-25	75.4	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001817.v1.g250650.t1	ugt	Conjugation, transfer, and redox chemistry								146.9	2.7e-41	460	proteome_v1_exact	full_length	round2	GMO.00001817.v1.g250650.t1	confirmed	confirmed	strong_only	True	False	8	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	1.34e-27	0.8	true	1	all	1e-46	145.8	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001343.v1.g156010.t1	ugt	Conjugation, transfer, and redox chemistry								146.7	2.2e-42	472	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g156010.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	3.72e-30	0.9	true	1	all	6e-25	74.0	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001111.v1.g110370.t1	ugt	Conjugation, transfer, and redox chemistry								146.5	2.5e-42	461	proteome_v1_exact	full_length	round2	GMO.00001111.v1.g110370.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	3.52e-25	0.9	true	1	all	3.2e-37	114.4	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001399.v1.g180050.t1	ugt	Conjugation, transfer, and redox chemistry								146.2	3.2e-42	463	proteome_v1_exact	full_length	round2	GMO.00001399.v1.g180050.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	1.79e-30	0.9	true	1	all	2.1e-25	75.5	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002427.v1.g525470.t1	ugt	Conjugation, transfer, and redox chemistry								145.5	7.2e-41	458	proteome_v1_exact	full_length	round2	GMO.00002427.v1.g525470.t1	confirmed	confirmed	strong_only	True	False	8	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	6.78e-27	0.8	true	1	all	2.5999999999999998e-46	144.4	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002782.v1.g683640.t1	ugt	Conjugation, transfer, and redox chemistry								144.9	7.8e-42	494	proteome_v1_exact	full_length	round2	GMO.00002782.v1.g683640.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.49e-30	1.0	true	1	all	1.0999999999999998e-24	73.1	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002612.v1.g636460.t1	ugt	Conjugation, transfer, and redox chemistry								144.5	1e-41	481	proteome_v1_exact	full_length	round2	GMO.00002612.v1.g636460.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.33e-36	0.9	true	1	all	2.5e-27	81.8	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001343.v1.g155970.t1	ugt	Conjugation, transfer, and redox chemistry								143.9	1.5999999999999998e-41	492	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g155970.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	4.03e-28	0.9	true	1	all	1.0999999999999999e-25	76.3	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002273.v1.g402620.t1	ugt	Conjugation, transfer, and redox chemistry								143.5	2e-41	480	proteome_v1_exact	full_length	round2	GMO.00002273.v1.g402620.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.34e-26	1.0	true	1	all	6.8e-20	57.3	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002601.v1.g630520.t1	ugt	Conjugation, transfer, and redox chemistry								143.5	2e-41	480	proteome_v1_exact	full_length	round2	GMO.00002601.v1.g630520.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.33e-36	0.9	true	1	all	9.7e-27	79.9	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001399.v1.g180030.t1	ugt	Conjugation, transfer, and redox chemistry								143.2	2.6e-41	490	proteome_v1_exact	full_length	round2	GMO.00001399.v1.g180030.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	4.03e-28	0.9	true	1	all	4.7e-26	77.6	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001343.v1.g160390.t1	ugt	Conjugation, transfer, and redox chemistry								143.0	3e-41	499	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g160390.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.62e-32	1.0	true	1	all	1.0000000000000001e-23	69.9	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002453.v1.g537900.t1	ugt	Conjugation, transfer, and redox chemistry								142.7	3.6999999999999997e-41	492	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g537900.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.01e-34	1.0	true	1	all	1.8999999999999998e-24	72.3	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002466.v1.g547560.t1	ugt	Conjugation, transfer, and redox chemistry								142.2	5.1e-41	495	proteome_v1_exact	full_length	round2	GMO.00002466.v1.g547560.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	6.96e-32	1.0	true	1	all	1.2e-22	66.4	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002783.v1.g683710.t1	ugt	Conjugation, transfer, and redox chemistry								142.2	5.1e-41	495	proteome_v1_exact	full_length	round2	GMO.00002783.v1.g683710.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	6.96e-32	1.0	true	1	all	1.2e-22	66.4	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002553.v1.g615790.t1	ugt	Conjugation, transfer, and redox chemistry								141.7	7.2e-41	480	proteome_v1_exact	full_length	round2	GMO.00002553.v1.g615790.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.13e-35	1.0	true	1	all	1.7e-23	69.2	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001690.v1.g222860.t1	ugt	Conjugation, transfer, and redox chemistry								141.6	7.6e-41	493	proteome_v1_exact	full_length	round2	GMO.00001690.v1.g222860.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	6.67e-30	1.0	true	1	all	5.2e-23	67.6	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002465.v1.g547500.t1	ugt	Conjugation, transfer, and redox chemistry								141.6	7.6e-41	493	proteome_v1_exact	full_length	round2	GMO.00002465.v1.g547500.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	6.67e-30	1.0	true	1	all	5.2e-23	67.6	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002317.v1.g452590.t1	ugt	Conjugation, transfer, and redox chemistry								141.5	8.6e-41	449	proteome_v1_exact	full_length	round2	GMO.00002317.v1.g452590.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.55e-32	1.0	true	1	all	8.5e-29	86.7	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002453.v1.g537980.t1	ugt	Conjugation, transfer, and redox chemistry								141.3	9.399999999999999e-41	445	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g537980.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.16e-36	1.0	true	1	all	5.9000000000000005e-27	80.6	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002304.v1.g451140.t1	ugt	Conjugation, transfer, and redox chemistry								140.6	1.6e-40	480	proteome_v1_exact	full_length	round2	GMO.00002304.v1.g451140.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.34e-26	1.0	true	1	all	6.8e-20	57.3	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001385.v1.g174770.t1	ugt	Conjugation, transfer, and redox chemistry								140.4	1.9e-40	504	proteome_v1_exact	full_length	round2	GMO.00001385.v1.g174770.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.57e-33	1.0	true	1	all	3.7e-24	71.4	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002695.v1.g661250.t1	ugt	Conjugation, transfer, and redox chemistry								140.3	1.9e-40	427	proteome_v1_exact	full_length	round2	GMO.00002695.v1.g661250.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.55e-32	0.9	true	1	all	1.4999999999999998e-29	89.2	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000895.v1.g084060.t1	ugt	Conjugation, transfer, and redox chemistry								140.1	2.3e-40	492	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g084060.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.01e-34	1.0	true	1	all	1.4999999999999998e-24	72.7	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001690.v1.g222910.t1	ugt	Conjugation, transfer, and redox chemistry								139.8	2.8e-40	501	proteome_v1_exact	full_length	round2	GMO.00001690.v1.g222910.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.64e-33	1.0	true	1	all	4.8e-21	61.1	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000743.v1.g063840.t1	ugt	Conjugation, transfer, and redox chemistry								139.5	3.5e-40	501	proteome_v1_exact	full_length	round2	GMO.00000743.v1.g063840.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	7.73e-28	0.9	true	1	all	2.8000000000000002e-30	91.6	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001177.v1.g117210.t1	ugt	Conjugation, transfer, and redox chemistry								139.5	3.3e-40	480	proteome_v1_exact	full_length	round2	GMO.00001177.v1.g117210.t1	confirmed	confirmed	strong_only	True	False	8	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	1.3199999999999999e-28	0.8	true	1	all	1.4999999999999998e-24	72.6	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001508.v1.g187390.t1	ugt	Conjugation, transfer, and redox chemistry								139.5	3.5e-40	480	proteome_v1_exact	full_length	round2	GMO.00001508.v1.g187390.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.13e-35	1.0	true	1	all	1.6000000000000002e-23	69.2	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002354.v1.g499000.t1	ugt	Conjugation, transfer, and redox chemistry								139.5	3.3e-40	480	proteome_v1_exact	full_length	round2	GMO.00002354.v1.g499000.t1	confirmed	confirmed	strong_only	True	False	8	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	1.3199999999999999e-28	0.8	true	1	all	1.4999999999999998e-24	72.6	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002271.v1.g400150.t1	ugt	Conjugation, transfer, and redox chemistry								139.2	4.1e-40	478	proteome_v1_exact	full_length	round2	GMO.00002271.v1.g400150.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	7.73e-28	0.9	true	1	all	2.5000000000000002e-30	91.7	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002702.v1.g663680.t1	ugt	Conjugation, transfer, and redox chemistry								139.2	4.1e-40	487	proteome_v1_exact	full_length	round2	GMO.00002702.v1.g663680.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.13e-35	1.0	true	1	all	9.2e-25	73.4	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002465.v1.g547450.t1	ugt	Conjugation, transfer, and redox chemistry								139.0	4.7e-40	502	proteome_v1_exact	full_length	round2	GMO.00002465.v1.g547450.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	3.43e-33	1.0	true	1	all	6.6e-21	60.6	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001385.v1.g174750.t1	ugt	Conjugation, transfer, and redox chemistry								138.2	8.7e-40	486	proteome_v1_exact	full_length	round2	GMO.00001385.v1.g174750.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.44e-29	1.0	true	1	all	2.6e-23	68.6	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002658.v1.g657180.t1	ugt	Conjugation, transfer, and redox chemistry								138.2	8.7e-40	485	proteome_v1_exact	full_length	round2	GMO.00002658.v1.g657180.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.13e-35	1.0	true	1	all	1.0000000000000001e-24	73.2	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
