gene_id	family	biochemical_context	target_bin	length	score	evalue	source	sequence_scope	discovery_round	matched_protein_id	pfam_hit	full_length_reference_hit	passing_pfam_profiles	passing_full_length_reference_queries	search_route
GMO.00002273.v1.g402620.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	480	143.5	2e-41	proteome_v1_exact	full_length	round2	GMO.00002273.v1.g402620.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002601.v1.g630520.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	480	143.5	2e-41	proteome_v1_exact	full_length	round2	GMO.00002601.v1.g630520.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001399.v1.g180030.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	490	143.2	2.6e-41	proteome_v1_exact	full_length	round2	GMO.00001399.v1.g180030.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001343.v1.g160390.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	499	143.0	3e-41	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g160390.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002453.v1.g537900.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	492	142.7	3.7e-41	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g537900.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002466.v1.g547560.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	495	142.2	5.1e-41	proteome_v1_exact	full_length	round2	GMO.00002466.v1.g547560.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002783.v1.g683710.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	495	142.2	5.1e-41	proteome_v1_exact	full_length	round2	GMO.00002783.v1.g683710.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002553.v1.g615790.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	480	141.7	7.2e-41	proteome_v1_exact	full_length	round2	GMO.00002553.v1.g615790.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001690.v1.g222860.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	493	141.6	7.6e-41	proteome_v1_exact	full_length	round2	GMO.00001690.v1.g222860.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002465.v1.g547500.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	493	141.6	7.6e-41	proteome_v1_exact	full_length	round2	GMO.00002465.v1.g547500.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002317.v1.g452590.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	449	141.5	8.6e-41	proteome_v1_exact	full_length	round2	GMO.00002317.v1.g452590.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002453.v1.g537980.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	445	141.3	9.4e-41	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g537980.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002304.v1.g451140.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	480	140.6	1.6e-40	proteome_v1_exact	full_length	round2	GMO.00002304.v1.g451140.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001385.v1.g174770.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	504	140.4	1.9e-40	proteome_v1_exact	full_length	round2	GMO.00001385.v1.g174770.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002695.v1.g661250.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	427	140.3	1.9e-40	proteome_v1_exact	full_length	round2	GMO.00002695.v1.g661250.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00000895.v1.g084060.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	492	140.1	2.3e-40	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g084060.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001690.v1.g222910.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	501	139.8	2.8e-40	proteome_v1_exact	full_length	round2	GMO.00001690.v1.g222910.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00000743.v1.g063840.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	501	139.5	3.5e-40	proteome_v1_exact	full_length	round2	GMO.00000743.v1.g063840.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001177.v1.g117210.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	480	139.5	3.3e-40	proteome_v1_exact	full_length	round2	GMO.00001177.v1.g117210.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001508.v1.g187390.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	480	139.5	3.5e-40	proteome_v1_exact	full_length	round2	GMO.00001508.v1.g187390.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002354.v1.g499000.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	480	139.5	3.3e-40	proteome_v1_exact	full_length	round2	GMO.00002354.v1.g499000.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002271.v1.g400150.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	478	139.2	4.1e-40	proteome_v1_exact	full_length	round2	GMO.00002271.v1.g400150.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002702.v1.g663680.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	487	139.2	4.1e-40	proteome_v1_exact	full_length	round2	GMO.00002702.v1.g663680.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002465.v1.g547450.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	502	139.0	4.7e-40	proteome_v1_exact	full_length	round2	GMO.00002465.v1.g547450.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001385.v1.g174750.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	486	138.2	8.7e-40	proteome_v1_exact	full_length	round2	GMO.00001385.v1.g174750.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002658.v1.g657180.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	485	138.2	8.7e-40	proteome_v1_exact	full_length	round2	GMO.00002658.v1.g657180.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002695.v1.g660400.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	442	138.2	8.3e-40	proteome_v1_exact	full_length	round2	GMO.00002695.v1.g660400.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001399.v1.g180060.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	473	138.1	9.2e-40	proteome_v1_exact	full_length	round2	GMO.00001399.v1.g180060.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002453.v1.g537970.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	291	137.9	1e-39	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g537970.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001573.v1.g199640.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	483	137.8	1.1e-39	proteome_v1_exact	full_length	round2	GMO.00001573.v1.g199640.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001573.v1.g199650.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	483	137.5	1.4e-39	proteome_v1_exact	full_length	round2	GMO.00001573.v1.g199650.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00000574.v1.g034170.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	493	137.4	1.5e-39	proteome_v1_exact	full_length	round2	GMO.00000574.v1.g034170.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001343.v1.g160400.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	510	137.3	1.6e-39	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g160400.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002336.v1.g487290.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	483	137.3	1.5e-39	proteome_v1_exact	full_length	round2	GMO.00002336.v1.g487290.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00000895.v1.g084050.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	432	136.7	2.4e-39	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g084050.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002466.v1.g547630.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	499	135.0	8.1e-39	proteome_v1_exact	full_length	round2	GMO.00002466.v1.g547630.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002782.v1.g683630.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	499	135.0	8.1e-39	proteome_v1_exact	full_length	round2	GMO.00002782.v1.g683630.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001343.v1.g160370.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	486	134.7	9.5e-39	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g160370.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002466.v1.g547570.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	495	133.8	1.8e-38	proteome_v1_exact	full_length	round2	GMO.00002466.v1.g547570.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002782.v1.g683690.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	495	133.8	1.8e-38	proteome_v1_exact	full_length	round2	GMO.00002782.v1.g683690.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002783.v1.g683700.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	495	133.8	1.8e-38	proteome_v1_exact	full_length	round2	GMO.00002783.v1.g683700.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00000574.v1.g034180.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	483	133.7	2e-38	proteome_v1_exact	full_length	round2	GMO.00000574.v1.g034180.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002466.v1.g547550.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	499	133.2	2.9e-38	proteome_v1_exact	full_length	round2	GMO.00002466.v1.g547550.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002725.v1.g671940.t2	UGT	Conjugation, transfer, and redox chemistry	UGT	493	133.1	3.1e-38	proteome_v1_exact	full_length	round2	GMO.00002725.v1.g671940.t2	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001399.v1.g179990.t2	UGT	Conjugation, transfer, and redox chemistry	UGT	474	132.7	3.8e-38	proteome_v1_exact	full_length	round2	GMO.00001399.v1.g179990.t2	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001343.v1.g155930.t2	UGT	Conjugation, transfer, and redox chemistry	UGT	474	132.5	4.5e-38	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g155930.t2	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00000193.v1.g004680.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	142	132.2	5.8e-38	proteome_v1_exact	full_length	round2	GMO.00000193.v1.g004680.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001595.v1.g202070.t2	UGT	Conjugation, transfer, and redox chemistry	UGT	464	131.5	9.3e-38	proteome_v1_exact	full_length	round2	GMO.00001595.v1.g202070.t2	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002728.v1.g672240.t2	UGT	Conjugation, transfer, and redox chemistry	UGT	464	131.5	9.3e-38	proteome_v1_exact	full_length	round2	GMO.00002728.v1.g672240.t2	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002356.v1.g504870.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	492	131.2	1.2e-37	proteome_v1_exact	full_length	round2	GMO.00002356.v1.g504870.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002453.v1.g537930.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	294	131.2	1.1e-37	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g537930.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002354.v1.g497690.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	473	131.0	1.3e-37	proteome_v1_exact	full_length	round2	GMO.00002354.v1.g497690.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002283.v1.g427480.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	309	130.8	1.5e-37	proteome_v1_exact	full_length	round2	GMO.00002283.v1.g427480.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002354.v1.g497710.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	474	130.8	1.5e-37	proteome_v1_exact	full_length	round2	GMO.00002354.v1.g497710.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002283.v1.g427490.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	309	130.6	1.8e-37	proteome_v1_exact	full_length	round2	GMO.00002283.v1.g427490.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001227.v1.g123870.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	310	129.2	4.7e-37	proteome_v1_exact	full_length	round2	GMO.00001227.v1.g123870.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00000895.v1.g084030.t2	UGT	Conjugation, transfer, and redox chemistry	UGT	231	128.6	6.9e-37	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g084030.t2	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00000539.v1.g020990.t2	UGT	Conjugation, transfer, and redox chemistry	UGT	485	127.2	1.8e-36	proteome_v1_exact	full_length	round2	GMO.00000539.v1.g020990.t2	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002276.v1.g411950.t2	UGT	Conjugation, transfer, and redox chemistry	UGT	485	127.2	1.8e-36	proteome_v1_exact	full_length	round2	GMO.00002276.v1.g411950.t2	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001111.v1.g109720.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	476	126.1	4e-36	proteome_v1_exact	full_length	round2	GMO.00001111.v1.g109720.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001513.v1.g190060.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	474	125.9	4.6e-36	proteome_v1_exact	full_length	round2	GMO.00001513.v1.g190060.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002275.v1.g406600.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	473	124.0	1.7e-35	proteome_v1_exact	full_length	round2	GMO.00002275.v1.g406600.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001111.v1.g113620.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	464	123.8	2e-35	proteome_v1_exact	full_length	round2	GMO.00001111.v1.g113620.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00000395.v1.g009830.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	489	123.0	3.4e-35	proteome_v1_exact	full_length	round2	GMO.00000395.v1.g009830.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002253.v1.g370450.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	489	123.0	3.4e-35	proteome_v1_exact	full_length	round2	GMO.00002253.v1.g370450.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002275.v1.g406290.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	487	122.4	5.3e-35	proteome_v1_exact	full_length	round2	GMO.00002275.v1.g406290.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002354.v1.g497730.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	470	122.4	5.4e-35	proteome_v1_exact	full_length	round2	GMO.00002354.v1.g497730.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002276.v1.g411590.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	475	121.5	1e-34	proteome_v1_exact	full_length	round2	GMO.00002276.v1.g411590.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001111.v1.g113640.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	470	121.4	1e-34	proteome_v1_exact	full_length	round2	GMO.00001111.v1.g113640.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002782.v1.g683650.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	454	121.4	1.1e-34	proteome_v1_exact	full_length	round2	GMO.00002782.v1.g683650.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002466.v1.g547590.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	454	119.7	3.5e-34	proteome_v1_exact	full_length	round2	GMO.00002466.v1.g547590.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002368.v1.g516680.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	508	118.5	8.2e-34	proteome_v1_exact	full_length	round2	GMO.00002368.v1.g516680.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002783.v1.g683720.t2	UGT	Conjugation, transfer, and redox chemistry	UGT	495	118.5	8.2e-34	proteome_v1_exact	full_length	round2	GMO.00002783.v1.g683720.t2	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002275.v1.g406550.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	500	117.1	2.2e-33	proteome_v1_exact	full_length	round2	GMO.00002275.v1.g406550.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001111.v1.g113650.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	363	116.7	2.7e-33	proteome_v1_exact	full_length	round2	GMO.00001111.v1.g113650.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001736.v1.g233430.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	510	116.4	3.6e-33	proteome_v1_exact	full_length	round2	GMO.00001736.v1.g233430.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002276.v1.g411600.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	479	115.6	6.3e-33	proteome_v1_exact	full_length	round2	GMO.00002276.v1.g411600.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002564.v1.g620610.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	509	115.4	7e-33	proteome_v1_exact	full_length	round2	GMO.00002564.v1.g620610.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00000613.v1.g037170.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	475	115.3	7.4e-33	proteome_v1_exact	full_length	round2	GMO.00000613.v1.g037170.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002354.v1.g497720.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	475	115.3	7.4e-33	proteome_v1_exact	full_length	round2	GMO.00002354.v1.g497720.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001690.v1.g223040.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	288	115.0	9.4e-33	proteome_v1_exact	full_length	round2	GMO.00001690.v1.g223040.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001385.v1.g172870.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	456	114.6	1.2e-32	proteome_v1_exact	full_length	round2	GMO.00001385.v1.g172870.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001513.v1.g189790.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	490	114.5	1.3e-32	proteome_v1_exact	full_length	round2	GMO.00001513.v1.g189790.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002356.v1.g504540.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	485	114.5	1.3e-32	proteome_v1_exact	full_length	round2	GMO.00002356.v1.g504540.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002275.v1.g406590.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	479	114.3	1.5e-32	proteome_v1_exact	full_length	round2	GMO.00002275.v1.g406590.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002283.v1.g426070.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	468	114.1	1.7e-32	proteome_v1_exact	full_length	round2	GMO.00002283.v1.g426070.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001044.v1.g095030.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	466	113.9	2e-32	proteome_v1_exact	full_length	round2	GMO.00001044.v1.g095030.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001111.v1.g113660.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	492	113.9	2e-32	proteome_v1_exact	full_length	round2	GMO.00001111.v1.g113660.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002283.v1.g426110.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	466	113.9	2e-32	proteome_v1_exact	full_length	round2	GMO.00002283.v1.g426110.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002465.v1.g547380.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	311	113.9	2e-32	proteome_v1_exact	full_length	round2	GMO.00002465.v1.g547380.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002601.v1.g631630.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	476	113.9	1.9e-32	proteome_v1_exact	full_length	round2	GMO.00002601.v1.g631630.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001343.v1.g162370.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	456	111.6	9.9e-32	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g162370.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002354.v1.g499980.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	504	110.8	1.7e-31	proteome_v1_exact	full_length	round2	GMO.00002354.v1.g499980.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002276.v1.g411630.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	470	110.4	2.3e-31	proteome_v1_exact	full_length	round2	GMO.00002276.v1.g411630.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00001044.v1.g095060.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	468	110.3	2.4e-31	proteome_v1_exact	full_length	round2	GMO.00001044.v1.g095060.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
GMO.00002285.v1.g435810.t1	UGT	Conjugation, transfer, and redox chemistry	UGT	488	109.2	5.2e-31	proteome_v1_exact	full_length	round2	GMO.00002285.v1.g435810.t1	true	true	PF00201.25	O48676/U74B1_ARATH/SV1	pfam_and_reference
